Activity Type,Age,Country,Gender,Month,Number of Records,Shark Species,Year,Is Fatal,Is Provoked
Wading,28,IRAQ,Female,Unknown,1,Others,1970,0,Unprovoked
Wading,25,IRAQ,Female,Unknown,1,Others,1970,0,Unprovoked
Swimming & Diving,35,IRAQ,Male,Unknown,1,Others,1970,1,Unprovoked
Fishing,35,IRAQ,Male,Unknown,1,Others,1970,0,Unprovoked
Swimming & Diving,15,AUSTRALIA,Male,Nov,1,Others,1969,0,Unprovoked
Fishing,,USA,Male,Nov,1,Great White Shark,1969,0,Unprovoked
Others,27,AUSTRALIA,Male,Nov,1,Others,1969,0,Provoked
Swimming & Diving,,USA,Male,Oct,1,Oceanic Whitetip,1969,0,Unprovoked
Swimming & Diving,53,USA,Male,Sep,1,Great White Shark,1969,0,Unprovoked
Swimming & Diving,,USA,Male,Aug,1,Others,1969,0,Unprovoked
Fishing,28,USA,Male,Aug,1,Others,1969,0,Provoked
Swimming & Diving,15,USA,Male,Aug,1,Others,1969,0,Unprovoked
Swimming & Diving,13,USA,Male,Aug,1,Others,1969,0,Unprovoked
Others,25,,Male,Aug,1,Others,1969,0,Unprovoked
Others,,ENGLAND,Male,Jul,1,Others,1969,0,Provoked
Others,13,USA,Male,Jul,1,Nurse Shark,1969,0,Provoked
Swimming & Diving,,USA,Male,Jul,1,Great White Shark,1969,0,Unprovoked
Wading,22,USA,Male,Jun,1,Others,1969,0,Unprovoked
Swimming & Diving,27,JAMAICA,Male,Jun,1,Others,1969,0,Unprovoked
Wading,8,USA,Male,Jun,1,Others,1969,0,Unprovoked
Fishing,,USA,Male,May,1,Others,1969,0,Provoked
Swimming & Diving,23,USA,Male,May,1,Nurse Shark,1969,0,Provoked
Swimming & Diving,18,DOMINICAN REPUBLIC,Male,May,1,Others,1969,0,Unprovoked
Others,,AUSTRALIA,Unknown,May,1,Others,1969,0,Unprovoked
Fishing,,AUSTRALIA,Male,Apr,1,Unknown,1969,0,Invalid
Fishing,,USA,Male,Aug,1,Lemon Shark,1969,0,Provoked
Others,65,AUSTRALIA,Male,Mar,1,Shortfin Mako,1969,0,Provoked
Swimming & Diving,16,USA,Male,Mar,1,Great White Shark,1969,0,Unprovoked
Fishing,49,AUSTRALIA,Male,Feb,1,Others,1969,0,Provoked
Swimming & Diving,52,AUSTRALIA,Male,Feb,1,Unknown,1969,0,Invalid
Swimming & Diving,21,AUSTRALIA,Male,Jan,1,Others,1969,0,Unprovoked
Others,,AUSTRALIA,Male,Jan,1,Wobbegong,1969,0,Unprovoked
Others,,BAHAMAS,Unknown,Jan,1,Others,1969,0,Provoked
Swimming & Diving,,SOUTH AFRICA,Male,Dec,1,Others,1968,0,Invalid
Fishing,27,AUSTRALIA,Male,Dec,1,Nurse Shark,1968,0,Provoked
Swimming & Diving,17,NEW ZEALAND,Male,Dec,1,Great White Shark,1968,0,Unprovoked
Others,,AUSTRALIA,Male,Dec,1,Great White Shark,1968,0,Unprovoked
Fishing,28,SOUTH AFRICA,Male,Dec,1,Great White Shark,1968,0,Unprovoked
Others,30,SOUTH AFRICA,Male,Dec,1,Others,1968,0,Invalid
Fishing,22,SOUTH AFRICA,Male,Nov,1,Blacktip Shark,1968,0,Boat
Others,16,AUSTRALIA,Male,Nov,1,Others,1968,0,Provoked
Others,,BAHAMAS,Male,Oct,1,Others,1968,0,Provoked
Fishing,,USA,Male,Oct,1,Bull Shark,1968,0,Unprovoked
War Time,,PHILIPPINES,Unknown,Oct,1,Others,1968,0,Sea Disaster
Swimming & Diving,,USA,Unknown,Sep,1,Unknown,1968,0,Invalid
Fishing,24,NEW ZEALAND,Male,Sep,1,Great White Shark,1968,1,Unprovoked
Wading,,USA,Unknown,Aug,1,Hammerhead Shark,1968,0,Unprovoked
Wading,15,USA,Male,Aug,1,Others,1968,0,Unprovoked
Swimming & Diving,12,FRENCH POLYNESIA,Male,Aug,1,Others,1968,0,Unprovoked
Others,41,MALAYSIA,Unknown,Aug,1,Others,1968,0,Unprovoked
Fishing,18,COLUMBIA,Male,Aug,1,Others,1968,0,Unprovoked
Swimming & Diving,25,USA,Male,Jul,1,Great White Shark,1968,0,Unprovoked
Wading,33,USA,Male,Jul,1,Others,1968,0,Unprovoked
Fishing,33,USA,Male,Jul,1,Great White Shark,1968,0,Unprovoked
Swimming & Diving,,BAHAMAS,Male,Jul,1,Others,1968,1,Unprovoked
Others,43,MEXICO,Male,Jul,1,Unknown,1968,0,Invalid
Fishing,17,BAHAMAS,Male,Jun,1,Great White Shark,1968,0,Unprovoked
Wading,17,USA,Male,Jun,1,Others,1968,0,Unprovoked
Others,,ENGLAND,Male,Jun,1,Blue Shark,1968,0,Unprovoked
War Time,,TANZANIA,Unknown,May,1,Unknown,1968,1,Invalid
Wading,17,PAPUA NEW GUINEA,Male,May,1,Others,1968,0,Unprovoked
Wading,63,USA,Male,Apr,1,Unknown,1968,0,Invalid
Others,10,USA,Male,Apr,1,Bronze Whaler Shark,1968,0,Unprovoked
Fishing,21,AUSTRALIA,Male,Apr,1,Bronze Whaler Shark,1968,0,Unprovoked
Swimming & Diving,7,PAPUA NEW GUINEA,Male,Apr,1,Others,1968,1,Unprovoked
Others,47,AUSTRALIA,Male,Apr,1,Blue Shark,1968,0,Provoked
War Time,35,SOUTH AFRICA,Male,Mar,1,Great White Shark,1968,0,Unprovoked
Swimming & Diving,20,USA,Male,Mar,1,Others,1968,0,Unprovoked
Wading,28,USA,Male,Mar,1,Others,1968,0,Invalid
Swimming & Diving,17,USA,Male,Feb,1,Bull Shark,1968,0,Unprovoked
Swimming & Diving,14,AUSTRALIA,Female,Feb,1,Others,1968,0,Unprovoked
Fishing,,NEW ZEALAND,Female,Feb,1,Others,1968,0,Provoked
Fishing,26,AUSTRALIA,Male,Feb,1,Bronze Whaler Shark,1968,0,Unprovoked
Others,,AUSTRALIA,Unknown,Feb,1,Others,1968,0,Unprovoked
Swimming & Diving,24,MOZAMBIQUE,Unknown,Feb,1,Others,1968,0,Unprovoked
Swimming & Diving,13,PAPUA NEW GUINEA,Unknown,Jan,1,Others,1968,1,Unprovoked
Swimming & Diving,,COSTA RICA,Male,Unknown,1,Others,1968,1,Unprovoked
Swimming & Diving,,USA,Unknown,Unknown,1,Nurse Shark,1968,0,Invalid
Swimming & Diving,,USA,Unknown,Unknown,1,Others,1968,0,Invalid
Swimming & Diving,22,SOUTH AFRICA,Male,Dec,1,Great White Shark,1967,0,Unprovoked
Fishing,32,PAPUA NEW GUINEA,Male,Dec,1,Shortfin Mako,1967,0,Invalid
Others,27,FIJI,Male,Dec,1,Others,1967,0,Unprovoked
Swimming & Diving,59,AUSTRALIA,Male,Dec,1,Others,1967,1,Unprovoked
Others,,USA,Male,Dec,1,Others,1967,0,Provoked
Swimming & Diving,15,AUSTRALIA,Male,Nov,1,Nurse Shark,1967,0,Provoked
Others,18,AUSTRALIA,Male,Nov,1,Nurse Shark,1967,0,Unprovoked
Swimming & Diving,21,FIJI,Male,Nov,1,Others,1967,0,Provoked
War Time,,PHILIPPINES,Unknown,Nov,1,Others,1967,1,Sea Disaster
Others,,SOUTH AFRICA,Female,Nov,1,Others,1967,1,Invalid
Swimming & Diving,,MEXICO,Unknown,Oct,1,Others,1967,1,Unprovoked
Wading,19,USA,Male,Oct,1,Blacktip Shark,1967,0,Unprovoked
Swimming & Diving,17,TONGA,Male,Oct,1,Others,1967,0,Unprovoked
Boating,,USA,Male,Sep,1,Others,1967,1,Invalid
Swimming & Diving,21,ITALY,Male,Sep,1,Others,1967,0,Provoked
Swimming & Diving,,PAPUA NEW GUINEA,Unknown,Sep,1,Others,1967,0,Provoked
Fishing,,USA,Unknown,Sep,1,Others,1967,0,Unprovoked
Fishing,,PAPUA NEW GUINEA,Male,Sep,1,Others,1967,1,Unprovoked
Fishing,23,PAPUA NEW GUINEA,Male,Sep,1,Great White Shark,1967,1,Unprovoked
Fishing,24,USA,Male,Aug,1,Blue Shark,1967,0,Provoked
Others,19,JAPAN,Male,Aug,1,Others,1967,1,Unprovoked
Fishing,,ITALY,Male,Aug,1,Others,1967,0,Unprovoked
Fishing,23,AUSTRALIA,Male,Aug,1,Great White Shark,1967,1,Unprovoked
Swimming & Diving,19,BERMUDA,Female,Aug,1,Others,1967,0,Unprovoked
Others,,COLUMBIA,Male,Aug,1,Others,1967,0,Unprovoked
War Time,,AUSTRALIA,Male,Aug,1,Others,1967,1,Invalid
Fishing,15,USA,Male,Aug,1,Nurse Shark,1967,0,Unprovoked
Fishing,41,BAHAMAS,Male,Aug,1,Great White Shark,1967,0,Unprovoked
Fishing,,SENEGAL,Male,Aug,1,Others,1967,0,Unprovoked
Swimming & Diving,20,USA,Male,Jul,1,Others,1967,0,Unprovoked
Fishing,36,TURKEY,Male,Jul,1,Others,1967,1,Unprovoked
Swimming & Diving,18,USA,Male,Jul,1,Others,1967,0,Invalid
Fishing,26,USA,Male,Jun,1,Nurse Shark,1967,0,Provoked
Fishing,,ITALY,Male,Jun,1,Great White Shark,1967,0,Provoked
Others,30,AUSTRALIA,Male,May,1,Bronze Whaler Shark,1967,0,Provoked
Fishing,22,AUSTRALIA,Male,May,1,Nurse Shark,1967,0,Provoked
Fishing,60,UNITED KINGDOM,Male,Apr,1,Others,1967,0,Provoked
Swimming & Diving,21,NEW ZEALAND,Male,Mar,1,Others,1967,0,Provoked
Fishing,32,SOUTH AFRICA,Male,Mar,1,Great White Shark,1967,0,Unprovoked
Fishing,36,AUSTRALIA,Male,Mar,1,Nurse Shark,1967,0,Provoked
Air/Sea Disaster,,AUSTRALIA,Unknown,Mar,1,Others,1967,1,Invalid
Air/Sea Disaster,21,NEW ZEALAND,Male,Mar,1,Great White Shark,1967,1,Unprovoked
Others,14,PAPUA NEW GUINEA,Male,Mar,1,Great White Shark,1967,0,Unprovoked
Fishing,,MEXICO,Male,Feb,1,Others,1967,1,Sea Disaster
Fishing,,SOUTH AFRICA,Unknown,Jan,1,Great White Shark,1967,0,Boat
Fishing,,SOUTH AFRICA,Male,Jan,1,Tiger Shark,1967,0,Provoked
Swimming & Diving,31,MOZAMBIQUE,Male,Jan,1,Others,1967,0,Unprovoked
Wading,15,AUSTRALIA,Male,Jan,1,Sand Tiger,1967,0,Provoked
Fishing,30,AUSTRALIA,Male,Dec,1,Others,1966,0,Unprovoked
Fishing,29,AUSTRALIA,Male,Dec,1,Great White Shark,1966,0,Provoked
Fishing,19,AUSTRALIA,Male,Dec,1,Great White Shark,1966,0,Unprovoked
Wading,39,SINGAPORE,Male,Dec,1,Others,1966,0,Unprovoked
Fishing,29,AUSTRALIA,Male,Dec,1,Others,1966,0,Unprovoked
Others,28,THAILAND,Unknown,Nov,1,Others,1966,0,Unprovoked
Fishing,,PAPUA NEW GUINEA,Female,Nov,1,Great White Shark,1966,1,Unprovoked
Swimming & Diving,13,PAPUA NEW GUINEA,Female,Oct,1,Great White Shark,1966,1,Unprovoked
Wading,8,PAPUA NEW GUINEA,Female,Oct,1,Great White Shark,1966,1,Unprovoked
Fishing,32,AUSTRALIA,Male,Sep,1,Bronze Whaler Shark,1966,0,Unprovoked
Fishing,20,USA,Male,Sep,1,Others,1966,0,Provoked
Fishing,,AUSTRALIA,Male,Sep,1,Others,1966,0,Invalid
Fishing,,AUSTRALIA,Male,Sep,1,Others,1966,0,Provoked
Fishing,43,AUSTRALIA,Male,Sep,1,Shortfin Mako,1966,0,Unprovoked
Fishing,14,USA,Male,Sep,1,Nurse Shark,1966,0,Provoked
Swimming & Diving,,BAHAMAS,Male,Sep,1,Others,1966,0,Invalid
Others,,AUSTRALIA,Male,Aug,1,Others,1966,0,Boat
Fishing,,SOUTH AFRICA,Male,Aug,1,Others,1966,0,Invalid
Swimming & Diving,18,BAHAMAS,Female,Aug,1,Others,1966,0,Unprovoked
Swimming & Diving,13,NEW BRITAIN,Female,Aug,1,Others,1966,1,Unprovoked
Swimming & Diving,9,NEW BRITAIN,Female,Aug,1,Others,1966,1,Unprovoked
Swimming & Diving,33,CROATIA,Male,Aug,1,Great White Shark,1966,1,Unprovoked
Fishing,,TAIWAN,Male,Aug,1,Great White Shark,1966,0,Unprovoked
Fishing,21,ITALY,Male,Aug,1,Others,1966,0,Unprovoked
Fishing,26,USA,Male,Aug,1,Others,1966,0,Invalid
Wading,8,USA,Male,Aug,1,Blacktip Shark,1966,0,Unprovoked
Swimming & Diving,16,USA,Male,Jul,1,Tiger Shark,1966,0,Unprovoked
Fishing,34,USA,Male,Jul,1,Others,1966,0,Provoked
Fishing,14,USA,Male,Jul,1,Others,1966,0,Unprovoked
Swimming & Diving,20,TAIWAN,Male,Jul,1,Others,1966,1,Unprovoked
Swimming & Diving,25,PAPUA NEW GUINEA,Female,Jul,1,Others,1966,1,Unprovoked
Swimming & Diving,46,USA,Male,Jul,1,Others,1966,0,Invalid
Others,,CARIBBEAN SEA,Unknown,Jul,1,Others,1966,0,Boat
Wading,15,USA,Male,Jun,1,Sand Tiger,1966,0,Provoked
Fishing,18,USA,Male,Jun,1,Hammerhead Shark,1966,0,Provoked
Swimming & Diving,18,USA,Male,Jun,1,Others,1966,0,Unprovoked
Fishing,,FRENCH POLYNESIA,Male,Jun,1,Others,1966,0,Provoked
War Time,40,AUSTRALIA,Male,May,1,Others,1966,1,Sea Disaster
Fishing,,AUSTRALIA,Male,May,1,Others,1966,0,Unprovoked
Swimming & Diving,38,AUSTRALIA,Male,May,1,Great White Shark,1966,1,Sea Disaster
Fishing,24,USA,Male,May,1,Others,1966,0,Invalid
War Time,,PHILIPPINES,Male,May,1,Others,1966,1,Sea Disaster
Swimming & Diving,25,USA,Male,Apr,1,Others,1966,0,Unprovoked
Others,,AUSTRALIA,Male,Apr,1,Others,1966,0,Sea Disaster
Fishing,,AUSTRALIA,Unknown,Mar,1,Great White Shark,1966,0,Provoked
Boating,,SUDAN,Male,Mar,1,Others,1966,1,Sea Disaster
Wading,13,AUSTRALIA,Male,Feb,1,Great White Shark,1966,0,Unprovoked
Fishing,33,SOUTH AFRICA,Male,Jan,1,Bronze Whaler Shark,1966,0,Provoked
Swimming & Diving,,INDONESIA,Unknown,Jan,1,Others,1966,1,Sea Disaster
Fishing,29,USA,Male,Jan,1,Great White Shark,1966,0,Unprovoked
Fishing,30,AUSTRALIA,Male,Jan,1,Wobbegong,1966,0,Unprovoked
Air/Sea Disaster,,COLUMBIA,Unknown,Jan,1,Unknown,1966,1,Sea Disaster
Wading,16,SOUTH AFRICA,Male,Jan,1,Great White Shark,1966,0,Unprovoked
Wading,43,AUSTRALIA,Male,Jan,1,Wobbegong,1966,0,Unprovoked
Swimming & Diving,15,SOUTH AFRICA,Male,Jan,1,Others,1966,0,Unprovoked
Swimming & Diving,15,NEW ZEALAND,Female,Jan,1,Others,1966,1,Unprovoked
Swimming & Diving,35,USA,Male,Jan,1,Hammerhead Shark,1966,0,Unprovoked
Wading,15,USA,Female,Jun,1,Unknown,1966,0,Invalid
Fishing,40,AUSTRALIA,Male,Dec,1,Wobbegong,1965,0,Unprovoked
Swimming & Diving,,JOHNSTON ISLAND,Male,Dec,1,Reef Shark,1965,0,Unprovoked
Fishing,,AUSTRALIA,Unknown,Dec,1,Others,1965,0,Boat
Fishing,43,AUSTRALIA,Male,Nov,1,Great White Shark,1965,1,Provoked
Fishing,44,PACIFIC OCEAN,Male,Nov,1,Others,1965,0,Unprovoked
Others,,PANAMA,Unknown,Nov,1,Unknown,1965,1,Invalid
Swimming & Diving,24,AUSTRALIA,Male,Nov,1,Great White Shark,1965,0,Unprovoked
War Time,39,,Male,Oct,1,Others,1965,0,Unprovoked
War Time,32,BAHAMAS,Male,Oct,1,Others,1965,0,Unprovoked
Wading,,BAHAMAS,Female,Oct,1,Others,1965,1,Unprovoked
Fishing,15,NEW BRITAIN,Male,Oct,1,Others,1965,1,Unprovoked
Wading,27,PAPUA NEW GUINEA,Male,Oct,1,Others,1965,0,Unprovoked
Fishing,,PAPUA NEW GUINEA,Male,Sep,1,Others,1965,0,Provoked
Fishing,,PAPUA NEW GUINEA,Male,Sep,1,Others,1965,0,Provoked
Others,23,MEXICO,Male,Sep,1,Others,1965,0,Unprovoked
Air/Sea Disaster,,PHILIPPINES,Male,Aug,1,Unknown,1965,1,Invalid
Swimming & Diving,15,USA,Male,Aug,1,Others,1965,0,Unprovoked
Fishing,,BAHAMAS,Male,Jul,1,Great White Shark,1965,0,Provoked
Wading,25,MEXICO,Male,Jul,1,Others,1965,1,Unprovoked
Others,,BERMUDA,Unknown,Jul,1,Others,1965,0,Boat
Wading,6,USA,Male,Jun,1,Others,1965,0,Invalid
Swimming & Diving,,USA,Male,Jun,1,Others,1965,0,Invalid
Swimming & Diving,38,MEXICO,Male,Jun,1,Others,1965,0,Unprovoked
Fishing,,PAPUA NEW GUINEA,Male,Jun,1,Others,1965,0,Unprovoked
Wading,,SOUTH PACIFIC OCEAN,Male,Jun,1,Others,1965,1,Unprovoked
Swimming & Diving,,MEXICO,Male,May,1,Others,1965,1,Unprovoked
Swimming & Diving,,MEXICO,Male,May,1,Others,1965,1,Unprovoked
Wading,,EGYPT,Male,May,1,Others,1965,0,Unprovoked
Swimming & Diving,,JAMAICA,Male,May,1,Others,1965,0,Unprovoked
Swimming & Diving,35,MEXICO,Male,May,1,Others,1965,0,Unprovoked
Others,49,USA,Male,Apr,1,Bull Shark,1965,0,Unprovoked
Swimming & Diving,19,USA,Male,Apr,1,Others,1965,1,Invalid
Fishing,28,USA,Male,Apr,1,Great White Shark,1965,0,Unprovoked
Wading,8,PALAU,Male,Apr,1,Tiger Shark,1965,0,Unprovoked
Boating,17,USA,Male,Apr,1,Blacktip Shark,1965,0,Unprovoked
Boating,,USA,Male,Mar,1,Others,1965,0,Invalid
Swimming & Diving,16,USA,Male,Mar,1,Shortfin Mako,1965,0,Unprovoked
Wading,25,SOUTH AFRICA,Male,Feb,1,Others,1965,0,Unprovoked
Swimming & Diving,18,USA,Male,Feb,1,Others,1965,0,Unprovoked
Boating,21,USA,Male,Jan,1,Others,1965,1,Invalid
Boating,22,SOUTH AFRICA,Male,Jan,1,Great White Shark,1965,0,Unprovoked
Swimming & Diving,20,SOUTH AFRICA,Male,Jan,1,Others,1965,0,Unprovoked
Swimming & Diving,,AUSTRALIA,Male,Jan,1,Great White Shark,1965,0,Unprovoked
Swimming & Diving,30,NEW GUINEA,Male,Jan,1,Great White Shark,1965,1,Unprovoked
Fishing,13,USA,Male,Jun,1,Others,1965,0,Unprovoked
Swimming & Diving,,USA,Male,Unknown,1,Others,1965,0,Provoked
Fishing,,USA,Male,Unknown,1,Great White Shark,1965,0,Provoked
Swimming & Diving,,RED SEA,Male,May,1,Great White Shark,1965,0,Unprovoked
Fishing,,EGYPT,Male,May,1,Great White Shark,1965,0,Unprovoked
Others,,VANUATU,Male,Unknown,1,Others,1965,1,Unprovoked
Others,,SOUTH AFRICA,Unknown,Unknown,1,Others,1965,0,Invalid
Swimming & Diving,19,SOUTH AFRICA,Male,Dec,1,Sand Tiger,1964,0,Unprovoked
Others,,PAPUA NEW GUINEA,Male,Dec,1,Others,1964,0,Unprovoked
Fishing,,AUSTRALIA,Unknown,Dec,1,Great White Shark,1964,0,Boat
Swimming & Diving,28,PAPUA NEW GUINEA,Male,Dec,1,Others,1964,0,Unprovoked
Fishing,10,KENYA,Male,Dec,1,Others,1964,1,Unprovoked
Swimming & Diving,25,AUSTRALIA,Male,Nov,1,Great White Shark,1964,0,Unprovoked
Swimming & Diving,29,AUSTRALIA,Male,Nov,1,Others,1964,1,Unprovoked
Swimming & Diving,25,AUSTRALIA,Male,Nov,1,Great White Shark,1964,0,Provoked
Fishing,,USA,Unknown,Nov,1,Shortfin Mako,1964,0,Boat
Fishing,,SOUTH AFRICA,Male,Oct,1,Others,1964,0,Provoked
War Time,,USA,Unknown,Oct,1,Others,1964,0,Invalid
Swimming & Diving,19,AUSTRALIA,Male,Oct,1,Nurse Shark,1964,0,Unprovoked
Fishing,24,,Male,Sep,1,Others,1964,0,Invalid
Swimming & Diving,32,TAIWAN,Male,Sep,1,Others,1964,1,Unprovoked
Swimming & Diving,20,TAIWAN,Male,Sep,1,Others,1964,0,Unprovoked
Swimming & Diving,14,USA,Male,Aug,1,Others,1964,0,Unprovoked
Swimming & Diving,19,MEXICO,Male,Aug,1,Great White Shark,1964,0,Unprovoked
Fishing,18,USA,Male,Aug,1,Others,1964,0,Invalid
Swimming & Diving,,USA,Male,Aug,1,Others,1964,0,Unprovoked
Fishing,28,USA,Male,Aug,1,Hammerhead Shark,1964,0,Unprovoked
Swimming & Diving,12,JAPAN,Male,Aug,1,Others,1964,0,Unprovoked
Fishing,21,PANAMA,Male,Aug,1,Others,1964,0,Unprovoked
Others,22,USA,Male,Jul,1,Nurse Shark,1964,0,Provoked
Others,30,SOUTH AFRICA,Male,Jul,1,Bull Shark,1964,0,Unprovoked
Boating,,USA,Unknown,Jul,1,Others,1964,0,Invalid
Fishing,52,SOUTH AFRICA,Male,Jul,1,Others,1964,1,Invalid
Fishing,,USA,Male,Jul,1,Great White Shark,1964,0,Provoked
Fishing,,PAPUA NEW GUINEA,Male,Jul,1,Others,1964,1,Unprovoked
Boating,,PAPUA NEW GUINEA,Unknown,Jul,1,Others,1964,0,Boat
Swimming & Diving,,BERMUDA,Unknown,Jun,1,Others,1964,1,Sea Disaster
Swimming & Diving,29,USA,Female,Jun,1,Others,1964,1,Invalid
Fishing,,USA,Unknown,Jun,1,Others,1964,0,Boat
Fishing,,PAPUA NEW GUINEA,Male,Jun,1,Great White Shark,1964,0,Boat
Fishing,23,FIJI,Male,Jun,1,Others,1964,0,Unprovoked
Swimming & Diving,40,SOUTH AFRICA,Male,Jun,1,Others,1964,1,Invalid
Wading,47,PANAMA,Male,May,1,Lemon Shark,1964,0,Unprovoked
Fishing,35,FIJI,Male,May,1,Tiger Shark,1964,1,Unprovoked
Swimming & Diving,13,PANAMA,Male,May,1,Others,1964,1,Unprovoked
Fishing,,PAPUA NEW GUINEA,Male,Apr,1,Others,1964,1,Unprovoked
Swimming & Diving,19,AUSTRALIA,Male,Mar,1,Others,1964,0,Unprovoked
Boating,32,PAPUA NEW GUINEA,Male,Mar,1,Others,1964,1,Sea Disaster
Swimming & Diving,38,USA,Male,Mar,1,Others,1964,0,Unprovoked
Swimming & Diving,,SENEGAL,Male,Mar,1,Others,1964,0,Unprovoked
Fishing,,FIJI,Unknown,Feb,1,Great White Shark,1964,0,Provoked
Swimming & Diving,15,NEW CALEDONIA,Male,Feb,1,Others,1964,1,Unprovoked
Fishing,17,FIJI,Male,Feb,1,Others,1964,1,Unprovoked
Swimming & Diving,,NEW ZEALAND,Male,Feb,1,Others,1964,0,Unprovoked
Fishing,26,NEW ZEALAND,Male,Feb,1,Great White Shark,1964,0,Unprovoked
Swimming & Diving,25,SOUTH AFRICA,Male,Feb,1,Great White Shark,1964,0,Unprovoked
Wading,,NEW ZEALAND,Male,Feb,1,Sand Tiger,1964,0,Unprovoked
Swimming & Diving,19,NEW ZEALAND,Male,Feb,1,Great White Shark,1964,1,Unprovoked
Swimming & Diving,23,AUSTRALIA,Male,Feb,1,Others,1964,1,Invalid
Boating,,NEW ZEALAND,Unknown,Feb,1,Others,1964,0,Boat
Swimming & Diving,12,USA,Male,Feb,1,Hammerhead Shark,1964,0,Unprovoked
Swimming & Diving,,COSTA RICA,Male,Feb,1,Others,1964,1,Unprovoked
Fishing,,FIJI,Unknown,Jan,1,Others,1964,1,Unprovoked
Swimming & Diving,39,SOUTH AFRICA,Male,Jan,1,Others,1964,0,Unprovoked
Wading,17,SOUTH AFRICA,Male,Jan,1,Others,1964,0,Unprovoked
Fishing,,SOUTH AFRICA,Unknown,Jan,1,Great White Shark,1964,0,Boat
Swimming & Diving,,AUSTRALIA,Male,Jan,1,Wobbegong,1964,0,Unprovoked
Fishing,21,USA,Male,Jan,1,Great White Shark,1964,0,Unprovoked
Fishing,,PAPUA NEW GUINEA,Male,Jan,1,Tiger Shark,1964,1,Unprovoked
Swimming & Diving,20,FIJI,Female,Jan,1,Others,1964,0,Unprovoked
Others,,AUSTRALIA,Unknown,Jan,1,Others,1964,0,Unprovoked
Swimming & Diving,,SOUTH AFRICA,Male,Jan,1,Great White Shark,1964,0,Unprovoked
Swimming & Diving,,NEW ZEALAND,Male,Jan,1,Great White Shark,1964,0,Invalid
Wading,20,SOUTH AFRICA,Female,Dec,1,Bull Shark,1963,0,Unprovoked
Swimming & Diving,24,SOUTH AFRICA,Male,Dec,1,Others,1963,0,Unprovoked
Boating,,AUSTRALIA,Male,Dec,1,Great White Shark,1963,0,Unprovoked
Swimming & Diving,18,SOUTH AFRICA,Male,Dec,1,Others,1963,1,Unprovoked
Boating,,ATLANTIC OCEAN,Female,Dec,1,Unknown,1963,0,Invalid
Fishing,13,SOUTH AFRICA,Male,Dec,1,Reef Shark,1963,0,Provoked
Fishing,,AUSTRALIA,Male,Dec,1,Wobbegong,1963,0,Provoked
Fishing,,SOUTH AFRICA,Male,Dec,1,Great White Shark,1963,0,Unprovoked
Boating,15,SOUTH AFRICA,Male,Dec,1,Bull Shark,1963,1,Unprovoked
Fishing,23,AUSTRALIA,Male,Dec,1,Great White Shark,1963,0,Unprovoked
Fishing,22,NEW BRITAIN,Male,Dec,1,Tiger Shark,1963,1,Unprovoked
Boating,20,NEW ZEALAND,Male,Nov,1,Sevengill shark,1963,0,Unprovoked
Fishing,18,PAPUA NEW GUINEA,Female,Nov,1,Tiger Shark,1963,0,Provoked
Fishing,21,FIJI,Female,Nov,1,Tiger Shark,1963,0,Unprovoked
Fishing,25,FIJI,Male,Nov,1,Others,1963,0,Unprovoked
Fishing,28,ITALY,Male,Nov,1,Others,1963,0,Unprovoked
Fishing,,AUSTRALIA,Male,Nov,1,Great White Shark,1963,0,Provoked
Fishing,,USA,Male,Nov,1,Bronze Whaler Shark,1963,0,Provoked
Wading,,PAPUA NEW GUINEA,Male,Nov,1,Others,1963,0,Unprovoked
Fishing,35,PALAU,Male,Nov,1,Reef Shark,1963,0,Unprovoked
Fishing,28,USA,Male,Oct,1,Others,1963,0,Unprovoked
Fishing,20,NORTH PACIFIC OCEAN,Male,Oct,1,Others,1963,0,Provoked
Fishing,,CHILE,Male,Sep,1,Great White Shark,1963,1,Unprovoked
War Time,25,USA,Unknown,Sep,1,Great White Shark,1963,1,Invalid
Fishing,30,SOLOMON ISLANDS,Male,Sep,1,Great White Shark,1963,1,Unprovoked
Swimming & Diving,18,AUSTRALIA,Male,Sep,1,Great White Shark,1963,0,Provoked
Fishing,16,USA,Male,Sep,1,Nurse Shark,1963,0,Provoked
Swimming & Diving,,DOMINICAN REPUBLIC,Male,Aug,1,Others,1963,1,Unprovoked
Fishing,26,FEDERATED STATES OF MICRONESIA,Male,Jul,1,Tiger Shark,1963,0,Unprovoked
Wading,14,USA,Male,Jul,1,Others,1963,0,Unprovoked
Fishing,24,USA,Male,Jul,1,Others,1963,0,Provoked
Fishing,,JAMAICA,Unknown,Jul,1,Others,1963,1,Sea Disaster
Swimming & Diving,,PANAMA,Male,Jul,1,Others,1963,1,Unprovoked
Swimming & Diving,42,GREECE,Female,Jun,1,Great White Shark,1963,1,Unprovoked
Fishing,30,PAPUA NEW GUINEA,Male,Jun,1,Others,1963,0,Provoked
Swimming & Diving,,USA,Male,May,1,Unknown,1963,0,Invalid
Boating,,PHILIPPINES,Unknown,May,1,Others,1963,1,Sea Disaster
Fishing,,AUSTRALIA,Male,Apr,1,Nurse Shark,1963,0,Provoked
Swimming & Diving,25,USA,Male,Apr,1,Reef Shark,1963,1,Unprovoked
Swimming & Diving,15,SOUTH AFRICA,Male,Apr,1,Others,1963,0,Unprovoked
Swimming & Diving,25,AUSTRALIA,Male,Apr,1,Great White Shark,1963,0,Unprovoked
